age,year,season,area,f
16,2014,3,2,0.1375939
1,2015,3,2,0.002292608
2,2015,3,2,0.02318566
3,2015,3,2,0.2203676
4,2015,3,2,0.2810418
5,2015,3,2,0.1993267
6,2015,3,2,0.1438252
7,2015,3,2,0.1199032
8,2015,3,2,0.1109421
9,2015,3,2,0.1088536
10,2015,3,2,0.1095086
11,2015,3,2,0.1108685
12,2015,3,2,0.1120719
13,2015,3,2,0.1128672
14,2015,3,2,0.1132696
15,2015,3,2,0.1133797
16,2015,3,2,0.1133797
1,2016,3,2,0.001641588
2,2016,3,2,0.02087655
3,2016,3,2,0.2140259
4,2016,3,2,0.228318
5,2016,3,2,0.1389479
6,2016,3,2,0.1006718
7,2016,3,2,0.09380092
8,2016,3,2,0.09774341
9,2016,3,2,0.1050267
10,2016,3,2,0.1122646
11,2016,3,2,0.1180105
12,2016,3,2,0.1219292
13,2016,3,2,0.1242374
14,2016,3,2,0.1253386
15,2016,3,2,0.1256303
16,2016,3,2,0.1256303
1,2017,3,2,0.001700546
2,2017,3,2,0.01895154
3,2017,3,2,0.1865258
4,2017,3,2,0.2195726
5,2017,3,2,0.1463022
6,2017,3,2,0.1057359
7,2017,3,2,0.09220134
8,2017,3,2,0.08980535
9,2017,3,2,0.09185856
10,2017,3,2,0.09512193
11,2017,3,2,0.09808873
12,2017,3,2,0.1002357
13,2017,3,2,0.1015391
14,2017,3,2,0.1021712
15,2017,3,2,0.1023402
16,2017,3,2,0.1023402
1,2018,3,2,0.001054293
2,2018,3,2,0.01364174
3,2018,3,2,0.1405343
4,2018,3,2,0.1481178
5,2018,3,2,0.08903307
6,2018,3,2,0.06453465
7,2018,3,2,0.06068893
8,2018,3,2,0.06379337
9,2018,3,2,0.06895578
10,2018,3,2,0.07397768
11,2018,3,2,0.07793103
12,2018,3,2,0.08061625
13,2018,3,2,0.08219455
14,2018,3,2,0.08294663
15,2018,3,2,0.08314576
16,2018,3,2,0.08314576
1,2019,3,2,0.001178603
2,2019,3,2,0.01442901
3,2019,3,2,0.1463012
4,2019,3,2,0.1603788
5,2019,3,2,0.1002533
6,2019,3,2,0.0725788
7,2019,3,2,0.06630023
8,2019,3,2,0.06777215
9,2019,3,2,0.07185007
10,2019,3,2,0.0761591
11,2019,3,2,0.07965882
12,2019,3,2,0.08207157
13,2019,3,2,0.08350088
14,2019,3,2,0.08418487
15,2019,3,2,0.08436631
16,2019,3,2,0.08436631
1,2020,3,2,0.001873263
2,2020,3,2,0.02055676
3,2020,3,2,0.2012657
4,2020,3,2,0.2398481
5,2020,3,2,0.1614408
6,2020,3,2,0.1166389
7,2020,3,2,0.100954
8,2020,3,2,0.09753171
9,2020,3,2,0.09913046
10,2020,3,2,0.1022146
11,2020,3,2,0.105123
12,2020,3,2,0.1072576
13,2020,3,2,0.1085623
14,2020,3,2,0.1091973
15,2020,3,2,0.1093673
16,2020,3,2,0.1093673
1,2021,3,2,0.0007041287
2,2021,3,2,0.009201321
3,2021,3,2,0.0950483
4,2021,3,2,0.09949669
5,2021,3,2,0.05938488
6,2021,3,2,0.0430591
7,2021,3,2,0.04071478
8,2021,3,2,0.0430142
9,2021,3,2,0.04665318
10,2021,3,2,0.05015413
11,2021,3,2,0.05289782
12,2021,3,2,0.05475734
13,2021,3,2,0.05584907
14,2021,3,2,0.05636903
15,2021,3,2,0.05650676
16,2021,3,2,0.05650676
1,1972,4,2,7.073158e-05
2,1972,4,2,0.0009855731
3,1972,4,2,0.01035485
4,1972,4,2,0.01038502
5,1972,4,2,0.005919626
6,1972,4,2,0.00431759
7,1972,4,2,0.004253484
8,1972,4,2,0.004656662
9,1972,4,2,0.005166722
10,1972,4,2,0.00562839
11,1972,4,2,0.005980717
12,1972,4,2,0.00621637
13,1972,4,2,0.006353874
14,1972,4,2,0.006419353
15,1972,4,2,0.006437042
16,1972,4,2,0.006437042
1,1973,4,2,0.0001206623
2,1973,4,2,0.00167869
3,1973,4,2,0.0176293
4,1973,4,2,0.01769756
5,1973,4,2,0.01009334
6,1973,4,2,0.007344655
7,1973,4,2,0.007207672
8,1973,4,2,0.007868333
9,1973,4,2,0.008716704
10,1973,4,2,0.009488763
11,1973,4,2,0.0100796
12,1973,4,2,0.01047531
13,1973,4,2,0.01070627
14,1973,4,2,0.01081607
15,1973,4,2,0.01084541
16,1973,4,2,0.01084541
1,1974,4,2,0.0001261691
2,1974,4,2,0.001758039
3,1974,4,2,0.01846959
4,1974,4,2,0.01852194
5,1974,4,2,0.01054901
6,1974,4,2,0.00767065
7,1974,4,2,0.007526558
8,1974,4,2,0.008216772
9,1974,4,2,0.009103784
10,1974,4,2,0.009911459
11,1974,4,2,0.01052978
12,1974,4,2,0.01094397
13,1974,4,2,0.01118569
14,1974,4,2,0.01130054
15,1974,4,2,0.01133111
16,1974,4,2,0.01133111
1,1975,4,2,0.000104571
2,1975,4,2,0.001457092
3,1975,4,2,0.01530823
4,1975,4,2,0.01535205
5,1975,4,2,0.008746216
6,1975,4,2,0.006366678
7,1975,4,2,0.00625601
8,1975,4,2,0.006836601
9,1975,4,2,0.007578492
10,1975,4,2,0.00825257
11,1975,4,2,0.008768033
12,1975,4,2,0.009113137
13,1975,4,2,0.009314525
14,1975,4,2,0.00941029
15,1975,4,2,0.009435918
16,1975,4,2,0.009435918
1,1976,4,2,7.954638e-05
2,1976,4,2,0.001108398
3,1976,4,2,0.01164516
4,1976,4,2,0.01167891
5,1976,4,2,0.006656052
6,1976,4,2,0.004851749
7,1976,4,2,0.004775894
8,1976,4,2,0.005225657
9,1976,4,2,0.005796397
10,1976,4,2,0.006313598
11,1976,4,2,0.006708549
12,1976,4,2,0.006972792
13,1976,4,2,0.007126983
14,1976,4,2,0.007200376
15,1976,4,2,0.007220145
16,1976,4,2,0.007220145
1,1977,4,2,8.731017e-05
2,1977,4,2,0.001216579
3,1977,4,2,0.01278183
4,1977,4,2,0.012819
5,1977,4,2,0.007306558
6,1977,4,2,0.005327908
7,1977,4,2,0.005247171
8,1977,4,2,0.005743287
9,1977,4,2,0.006371667
10,1977,4,2,0.006940689
11,1977,4,2,0.007375049
12,1977,4,2,0.007665603
13,1977,4,2,0.007835145
14,1977,4,2,0.007915867
15,1977,4,2,0.007937649
16,1977,4,2,0.007937649
1,1978,4,2,0.0001116861
2,1978,4,2,0.001556233
3,1978,4,2,0.01634996
4,1978,4,2,0.01639697
5,1978,4,2,0.009342758
6,1978,4,2,0.006804233
7,1978,4,2,0.006690231
8,1978,4,2,0.007314411
9,1978,4,2,0.008109999
10,1978,4,2,0.008832174
11,1978,4,2,0.009384141
12,1978,4,2,0.009753595
13,1978,4,2,0.009969188
14,1978,4,2,0.01007174
15,1978,4,2,0.01009925
16,1978,4,2,0.01009925
1,1979,4,2,0.0002702433
2,1979,4,2,0.003765567
3,1979,4,2,0.03956027
4,1979,4,2,0.03967241
5,1979,4,2,0.02259515
6,1979,4,2,0.01643012
7,1979,4,2,0.01612173
8,1979,4,2,0.01760035
9,1979,4,2,0.01950044
10,1979,4,2,0.02123053
11,1979,4,2,0.022555
12,1979,4,2,0.02344222
13,1979,4,2,0.02395999
14,1979,4,2,0.02420601
15,1979,4,2,0.0242715
16,1979,4,2,0.0242715
1,1980,4,2,0.0003119498
2,1980,4,2,0.004346705
3,1980,4,2,0.0456654
4,1980,4,2,0.0457946
5,1980,4,2,0.02608052
6,1980,4,2,0.01896057
7,1980,4,2,0.01859958
8,1980,4,2,0.02030152
9,1980,4,2,0.02249101
10,1980,4,2,0.02448544
11,1980,4,2,0.02601261
12,1980,4,2,0.02703572
13,1980,4,2,0.02763279
14,1980,4,2,0.02791645
15,1980,4,2,0.02799189
16,1980,4,2,0.02799189
1,1981,4,2,0.0001589433
2,1981,4,2,0.002214714
3,1981,4,2,0.02326789
4,1981,4,2,0.0233346
5,1981,4,2,0.01329455
6,1981,4,2,0.009679172
7,1981,4,2,0.00951299
8,1981,4,2,0.01039744
9,1981,4,2,0.01152663
10,1981,4,2,0.01255228
11,1981,4,2,0.01333645
12,1981,4,2,0.01386142
13,1981,4,2,0.01416776
14,1981,4,2,0.01431345
15,1981,4,2,0.01435247
16,1981,4,2,0.01435247
1,1982,4,2,0.0002582042
2,1982,4,2,0.003597815
3,1982,4,2,0.03779814
4,1982,4,2,0.03790561
5,1982,4,2,0.02159081
6,1982,4,2,0.01570497
7,1982,4,2,0.01541685
8,1982,4,2,0.01683596
9,1982,4,2,0.01865641
10,1982,4,2,0.02031291
11,1982,4,2,0.02158061
12,1982,4,2,0.02242966
13,1982,4,2,0.02292514
14,1982,4,2,0.02316063
15,1982,4,2,0.02322341
16,1982,4,2,0.02322341
1,1983,4,2,0.0002437616
2,1983,4,2,0.003396571
3,1983,4,2,0.03568364
4,1983,4,2,0.03578474
5,1983,4,2,0.02038067
6,1983,4,2,0.0148191
7,1983,4,2,0.01453997
8,1983,4,2,0.01587276
9,1983,4,2,0.01758592
10,1983,4,2,0.01914598
11,1983,4,2,0.02034033
12,1983,4,2,0.02114041
13,1983,4,2,0.02160733
14,1983,4,2,0.02182918
15,1983,4,2,0.02188822
16,1983,4,2,0.02188822
1,1984,4,2,0.0008077267
2,1984,4,2,0.01125486
3,1984,4,2,0.1182379
4,1984,4,2,0.1185688
5,1984,4,2,0.06750436
6,1984,4,2,0.04901733
7,1984,4,2,0.04800866
8,1984,4,2,0.05234342
9,1984,4,2,0.05795589
10,1984,4,2,0.06308067
11,1984,4,2,0.06700969
12,1984,4,2,0.0696435
13,1984,4,2,0.07118064
14,1984,4,2,0.07191028
15,1984,4,2,0.07210315
16,1984,4,2,0.07210315
1,1985,4,2,0.0001626329
2,1985,4,2,0.002266125
3,1985,4,2,0.02380776
4,1985,4,2,0.02387568
5,1985,4,2,0.01360079
6,1985,4,2,0.009896696
7,1985,4,2,0.009719772
8,1985,4,2,0.01061805
9,1985,4,2,0.01176817
10,1985,4,2,0.01281396
11,1985,4,2,0.01361399
12,1985,4,2,0.01414971
13,1985,4,2,0.01446234
14,1985,4,2,0.01461097
15,1985,4,2,0.01465066
16,1985,4,2,0.01465066
1,1986,4,2,0.0003208662
2,1986,4,2,0.004470946
3,1986,4,2,0.04697002
4,1986,4,2,0.0471021
5,1986,4,2,0.02682026
6,1986,4,2,0.01948527
7,1986,4,2,0.01909739
8,1986,4,2,0.02083184
9,1986,4,2,0.0230712
10,1986,4,2,0.02511382
11,1986,4,2,0.02667898
12,1986,4,2,0.0277279
13,1986,4,2,0.02834006
14,1986,4,2,0.02863074
15,1986,4,2,0.02870778
16,1986,4,2,0.02870778
1,1987,4,2,0.0003248762
2,1987,4,2,0.004156474
3,1987,4,2,0.04268492
4,1987,4,2,0.04534404
5,1987,4,2,0.02748086
6,1987,4,2,0.01992366
7,1987,4,2,0.01863699
8,1987,4,2,0.01949057
9,1987,4,2,0.02099335
10,1987,4,2,0.0224723
11,1987,4,2,0.0236418
12,1987,4,2,0.0244379
13,1987,4,2,0.02490644
14,1987,4,2,0.02512998
15,1987,4,2,0.02518937
16,1987,4,2,0.02518937
1,1988,4,2,0.0001327316
2,1988,4,2,0.00184948
3,1988,4,2,0.01943031
4,1988,4,2,0.01948545
5,1988,4,2,0.01109821
6,1988,4,2,0.008071159
7,1988,4,2,0.007921044
8,1988,4,2,0.008648593
9,1988,4,2,0.009582871
10,1988,4,2,0.01043334
11,1988,4,2,0.01108432
12,1988,4,2,0.01152037
13,1988,4,2,0.01177483
14,1988,4,2,0.01189575
15,1988,4,2,0.01192797
16,1988,4,2,0.01192797
1,1989,4,2,0.0003622841
2,1989,4,2,0.005048063
3,1989,4,2,0.05303291
4,1989,4,2,0.05318194
5,1989,4,2,0.03028158
6,1989,4,2,0.02199843
7,1989,4,2,0.02155854
8,1989,4,2,0.02351497
9,1989,4,2,0.02604189
10,1989,4,2,0.02834714
11,1989,4,2,0.03011367
12,1989,4,2,0.03129758
13,1989,4,2,0.03198853
14,1989,4,2,0.0323166
15,1989,4,2,0.03240353
16,1989,4,2,0.03240353
1,1990,4,2,0.0002032972
2,1990,4,2,0.002824531
3,1990,4,2,0.02965229
4,1990,4,2,0.02979276
5,1990,4,2,0.01700588
6,1990,4,2,0.01236702
7,1990,4,2,0.01211784
8,1990,4,2,0.01321273
9,1990,4,2,0.01462719
10,1990,4,2,0.01591704
11,1990,4,2,0.01690509
12,1990,4,2,0.01756718
13,1990,4,2,0.01795364
14,1990,4,2,0.01813732
15,1990,4,2,0.01818626
16,1990,4,2,0.01818626
1,1991,4,2,0.0004097859
2,1991,4,2,0.005701189
3,1991,4,2,0.05987117
4,1991,4,2,0.06009948
5,1991,4,2,0.03425963
6,1991,4,2,0.02488712
7,1991,4,2,0.02436811
8,1991,4,2,0.02655942
9,1991,4,2,0.02939936
10,1991,4,2,0.03199277
11,1991,4,2,0.033981
12,1991,4,2,0.0353138
13,1991,4,2,0.03609172
14,1991,4,2,0.03646112
15,1991,4,2,0.03655899
16,1991,4,2,0.03655899
1,1992,4,2,0.0004498719
2,1992,4,2,0.005590667
3,1992,4,2,0.05693714
4,1992,4,2,0.06174447
5,1992,4,2,0.03819877
6,1992,4,2,0.02767519
7,1992,4,2,0.02549434
8,1992,4,2,0.02627339
9,1992,4,2,0.02801307
10,1992,4,2,0.02979807
11,1992,4,2,0.03123224
12,1992,4,2,0.03221599
13,1992,4,2,0.0327973
14,1992,4,2,0.03307525
15,1992,4,2,0.03314918
16,1992,4,2,0.03314918
1,1993,4,2,0.0006454056
2,1993,4,2,0.008623627
3,1993,4,2,0.08961684
4,1993,4,2,0.0924009
5,1993,4,2,0.05426618
6,1993,4,2,0.03936995
7,1993,4,2,0.03768064
8,1993,4,2,0.04025215
9,1993,4,2,0.04398049
10,1993,4,2,0.04749212
11,1993,4,2,0.05022022
12,1993,4,2,0.0520612
13,1993,4,2,0.05313955
14,1993,4,2,0.0536525
15,1993,4,2,0.05378833
16,1993,4,2,0.05378833
1,1994,4,2,0.0006419413
2,1994,4,2,0.008677259
3,1994,4,2,0.09045027
4,1994,4,2,0.09253797
5,1994,4,2,0.05388669
6,1994,4,2,0.0391048
7,1994,4,2,0.03766455
8,1994,4,2,0.04046459
9,1994,4,2,0.04437829
10,1994,4,2,0.04802939
11,1994,4,2,0.05085447
12,1994,4,2,0.05275707
13,1994,4,2,0.0538703
14,1994,4,2,0.05439951
15,1994,4,2,0.0545396
16,1994,4,2,0.0545396
1,1995,4,2,0.0004453903
2,1995,4,2,0.006065321
3,1995,4,2,0.06334666
4,1995,4,2,0.06448933
5,1995,4,2,0.03734983
6,1995,4,2,0.02711319
7,1995,4,2,0.02622724
8,1995,4,2,0.02828421
9,1995,4,2,0.03109609
10,1995,4,2,0.03370335
11,1995,4,2,0.03571547
12,1995,4,2,0.03706879
13,1995,4,2,0.0378601
14,1995,4,2,0.03823618
15,1995,4,2,0.03833579
16,1995,4,2,0.03833579
1,1996,4,2,0.0001070647
2,1996,4,2,0.001491839
3,1996,4,2,0.01567323
4,1996,4,2,0.01571804
5,1996,4,2,0.008954344
6,1996,4,2,0.006517173
7,1996,4,2,0.006402588
8,1996,4,2,0.00699578
9,1996,4,2,0.007754383
10,1996,4,2,0.008443854
11,1996,4,2,0.008971173
12,1996,4,2,0.009324243
13,1996,4,2,0.009530281
14,1996,4,2,0.009628246
15,1996,4,2,0.009654442
16,1996,4,2,0.009654442
1,1997,4,2,0.0008570438
2,1997,4,2,0.01194021
3,1997,4,2,0.125433
4,1997,4,2,0.1257963
5,1997,4,2,0.07162612
6,1997,4,2,0.05200682
7,1997,4,2,0.05092803
8,1997,4,2,0.05551898
9,1997,4,2,0.06146718
10,1997,4,2,0.06689976
11,1997,4,2,0.07106521
12,1997,4,2,0.07385767
13,1997,4,2,0.07548743
14,1997,4,2,0.07626099
15,1997,4,2,0.07646542
16,1997,4,2,0.07646542
1,1998,4,2,0.0008668173
2,1998,4,2,0.01121307
3,1998,4,2,0.1155066
4,1998,4,2,0.1217615
5,1998,4,2,0.07320544
6,1998,4,2,0.05306605
7,1998,4,2,0.04990256
8,1998,4,2,0.05245312
9,1998,4,2,0.05669569
10,1998,4,2,0.06082284
11,1998,4,2,0.06407178
12,1998,4,2,0.06627855
13,1998,4,2,0.06757566
14,1998,4,2,0.0681938
15,1998,4,2,0.06835755
16,1998,4,2,0.06835755
1,1999,4,2,0.0007905985
2,1999,4,2,0.01009382
3,1999,4,2,0.1035969
4,1999,4,2,0.1102109
5,1999,4,2,0.06688756
6,1999,4,2,0.0484759
7,1999,4,2,0.0452744
8,1999,4,2,0.04728129
9,1999,4,2,0.05087991
10,1999,4,2,0.05443507
11,1999,4,2,0.05725079
12,1999,4,2,0.05916897
13,1999,4,2,0.06029824
14,1999,4,2,0.06083692
15,1999,4,2,0.06097976
16,1999,4,2,0.06097976
1,2000,4,2,0.00122465
2,2000,4,2,0.01621812
3,2000,4,2,0.1681371
4,2000,4,2,0.1744083
5,2000,4,2,0.1030896
6,2000,4,2,0.07475803
7,2000,4,2,0.07118083
8,2000,4,2,0.07568567
9,2000,4,2,0.0824441
10,2000,4,2,0.08886506
11,2000,4,2,0.09387158
12,2000,4,2,0.09725617
13,2000,4,2,0.09924049
14,2000,4,2,0.1001847
15,2000,4,2,0.1004344
16,2000,4,2,0.1004344
1,2001,4,2,0.0003521558
2,2001,4,2,0.004895649
3,2001,4,2,0.0514017
4,2001,4,2,0.05162337
5,2001,4,2,0.02944386
6,2001,4,2,0.02138617
7,2001,4,2,0.02092826
8,2001,4,2,0.02279951
9,2001,4,2,0.02523013
10,2001,4,2,0.02745135
11,2001,4,2,0.02915479
12,2001,4,2,0.03029686
13,2001,4,2,0.03096351
14,2001,4,2,0.03128006
15,2001,4,2,0.03136389
16,2001,4,2,0.03136389
1,2002,4,2,0.0002685341
2,2002,4,2,0.00372688
3,2002,4,2,0.03911388
4,2002,4,2,0.03932599
5,2002,4,2,0.02246023
6,2002,4,2,0.01631872
7,2002,4,2,0.01596168
8,2002,4,2,0.01738037
9,2002,4,2,0.01922646
10,2002,4,2,0.02091413
11,2002,4,2,0.02220852
12,2002,4,2,0.02307641
13,2002,4,2,0.02358307
14,2002,4,2,0.02382373
15,2002,4,2,0.02388757
16,2002,4,2,0.02388757
1,2003,4,2,0.0006318085
2,2003,4,2,0.007482268
3,2003,4,2,0.07510434
4,2003,4,2,0.08437456
5,2003,4,2,0.05397158
6,2003,4,2,0.03906179
7,2003,4,2,0.03510729
8,2003,4,2,0.03530114
9,2003,4,2,0.03698176
10,2003,4,2,0.03890095
11,2003,4,2,0.04050096
12,2003,4,2,0.0416173
13,2003,4,2,0.04228284
14,2003,4,2,0.04260259
15,2003,4,2,0.04268786
16,2003,4,2,0.04268786
1,2004,4,2,0.000118201
2,2004,4,2,0.001647011
3,2004,4,2,0.01730366
4,2004,4,2,0.01735338
5,2004,4,2,0.009887498
6,2004,4,2,0.007200409
7,2004,4,2,0.007079056
8,2004,4,2,0.007738964
9,2004,4,2,0.008580422
10,2004,4,2,0.009344351
11,2004,4,2,0.009928276
12,2004,4,2,0.01031914
13,2004,4,2,0.01054722
14,2004,4,2,0.01065571
15,2004,4,2,0.0106848
16,2004,4,2,0.0106848
1,2005,4,2,0.0007341272
2,2005,4,2,0.00959804
3,2005,4,2,0.09915965
4,2005,4,2,0.1037654
5,2005,4,2,0.0619107
6,2005,4,2,0.04489093
7,2005,4,2,0.04245795
8,2005,4,2,0.04486665
9,2005,4,2,0.04867026
10,2005,4,2,0.05232777
11,2005,4,2,0.05519359
12,2005,4,2,0.05713568
13,2005,4,2,0.05827582
14,2005,4,2,0.05881882
15,2005,4,2,0.05896265
16,2005,4,2,0.05896265
1,2006,4,2,0.0003523775
2,2006,4,2,0.004902685
3,2006,4,2,0.05148616
4,2006,4,2,0.05168114
5,2006,4,2,0.02945981
6,2006,4,2,0.02140021
7,2006,4,2,0.02095411
8,2006,4,2,0.02283865
9,2006,4,2,0.02528092
10,2006,4,2,0.02751118
11,2006,4,2,0.029221
12,2006,4,2,0.03036716
13,2006,4,2,0.03103615
14,2006,4,2,0.03135382
15,2006,4,2,0.03143798
16,2006,4,2,0.03143798
1,2007,4,2,0.0003145293
2,2007,4,2,0.004382648
3,2007,4,2,0.04604276
4,2007,4,2,0.04617271
5,2007,4,2,0.02629392
6,2007,4,2,0.01911054
7,2007,4,2,0.01874002
8,2007,4,2,0.02044966
9,2007,4,2,0.02265223
10,2007,4,2,0.02465968
11,2007,4,2,0.02619724
12,2007,4,2,0.02722745
13,2007,4,2,0.02782868
14,2007,4,2,0.02811426
15,2007,4,2,0.0281901
16,2007,4,2,0.0281901
1,2008,4,2,0.0007164578
2,2008,4,2,0.009983115
3,2008,4,2,0.1048782
4,2008,4,2,0.1051725
5,2008,4,2,0.05988193
6,2008,4,2,0.04349434
7,2008,4,2,0.04261475
8,2008,4,2,0.04647441
9,2008,4,2,0.05146429
10,2008,4,2,0.05601804
11,2008,4,2,0.05950825
12,2008,4,2,0.06184758
13,2008,4,2,0.06321285
14,2008,4,2,0.06386102
15,2008,4,2,0.0640326
16,2008,4,2,0.0640326
1,2009,4,2,0.0002016422
2,2009,4,2,0.00280968
3,2009,4,2,0.02951849
4,2009,4,2,0.02960293
5,2009,4,2,0.0168647
6,2009,4,2,0.01227539
7,2009,4,2,0.0120607
8,2009,4,2,0.01317898
9,2009,4,2,0.01460856
10,2009,4,2,0.01590769
11,2009,4,2,0.0169012
12,2009,4,2,0.01756639
13,2009,4,2,0.01795457
14,2009,4,2,0.01813915
15,2009,4,2,0.01818852
16,2009,4,2,0.01818852
1,2010,4,2,0.0005673178
2,2010,4,2,0.007905
3,2010,4,2,0.08304651
4,2010,4,2,0.08327959
5,2010,4,2,0.04741725
6,2010,4,2,0.03444203
7,2010,4,2,0.03374707
8,2010,4,2,0.03680479
9,2010,4,2,0.04075713
10,2010,4,2,0.04436378
11,2010,4,2,0.04712798
12,2010,4,2,0.04898067
13,2010,4,2,0.05006192
14,2010,4,2,0.05057527
15,2010,4,2,0.05071118
16,2010,4,2,0.05071118
1,2011,4,2,0.0004735289
2,2011,4,2,0.006474703
3,2011,4,2,0.06769331
4,2011,4,2,0.0687296
5,2011,4,2,0.03968662
6,2011,4,2,0.02881277
7,2011,4,2,0.02793449
8,2011,4,2,0.03018564
9,2011,4,2,0.03322955
10,2011,4,2,0.03604342
11,2011,4,2,0.03821217
12,2011,4,2,0.03966987
13,2011,4,2,0.04052192
14,2011,4,2,0.0409268
15,2011,4,2,0.04103404
16,2011,4,2,0.04103404
1,2012,4,2,0.0002559491
2,2012,4,2,0.003561246
3,2012,4,2,0.03739983
4,2012,4,2,0.03754079
5,2012,4,2,0.02140219
6,2012,4,2,0.01555673
7,2012,4,2,0.01524545
8,2012,4,2,0.01662672
9,2012,4,2,0.01841049
10,2012,4,2,0.02003728
11,2012,4,2,0.02128361
12,2012,4,2,0.0221188
13,2012,4,2,0.02260627
14,2012,4,2,0.02283785
15,2012,4,2,0.0228994
16,2012,4,2,0.0228994
1,2013,4,2,0.0003744942
2,2013,4,2,0.005218197
3,2013,4,2,0.05482036
4,2013,4,2,0.05497452
5,2013,4,2,0.03130291
6,2013,4,2,0.02274209
7,2013,4,2,0.02228954
8,2013,4,2,0.02431401
9,2013,4,2,0.02692776
10,2013,4,2,0.02931186
11,2013,4,2,0.03113866
12,2013,4,2,0.03236292
13,2013,4,2,0.03307741
14,2013,4,2,0.03341669
15,2013,4,2,0.03350661
16,2013,4,2,0.03350661
1,2014,4,2,8.643173e-05
2,2014,4,2,0.001204339
3,2014,4,2,0.01265374
4,2014,4,2,0.01269121
5,2014,4,2,0.007237767
6,2014,4,2,0.005288543
7,2014,4,2,0.005222303
8,2014,4,2,0.005726754
9,2014,4,2,0.006359311
10,2014,4,2,0.006929894
11,2014,4,2,0.007364554
12,2014,4,2,0.007655018
13,2014,4,2,0.007824492
14,2014,4,2,0.007905297
15,2014,4,2,0.007927311
16,2014,4,2,0.007927311
1,2015,4,2,0.0001045981
2,2015,4,2,0.001457469
3,2015,4,2,0.01531264
4,2015,4,2,0.01535706
5,2015,4,2,0.008752589
6,2015,4,2,0.006380714
7,2015,4,2,0.006281922
8,2015,4,2,0.006874257
9,2015,4,2,0.007625473
10,2015,4,2,0.008306063
11,2015,4,2,0.008825722
12,2015,4,2,0.009173381
13,2015,4,2,0.009376245
14,2015,4,2,0.009472815
15,2015,4,2,0.009498841
16,2015,4,2,0.009498841
1,2016,4,2,0.0001496143
2,2016,4,2,0.002084724
3,2016,4,2,0.02190221
4,2016,4,2,0.02196499
5,2016,4,2,0.01251418
6,2016,4,2,0.009110852
7,2016,4,2,0.008954217
8,2016,4,2,0.009786552
9,2016,4,2,0.01084931
10,2016,4,2,0.01181465
11,2016,4,2,0.01255273
12,2016,4,2,0.01304684
13,2016,4,2,0.01333517
14,2016,4,2,0.0134723
15,2016,4,2,0.01350902
16,2016,4,2,0.01350902
1,2017,4,2,4.293627e-05
2,2017,4,2,0.0005982736
3,2017,4,2,0.006286315
4,2017,4,2,0.006305425
5,2017,4,2,0.003598945
6,2017,4,2,0.002637643
7,2017,4,2,0.002614807
8,2017,4,2,0.002875208
9,2017,4,2,0.003197166
10,2017,4,2,0.003485974
11,2017,4,2,0.003705335
12,2017,4,2,0.003851712
13,2017,4,2,0.003937106
14,2017,4,2,0.003977906
15,2017,4,2,0.003989174
16,2017,4,2,0.003989174
1,2018,4,2,6.836555e-05
2,2018,4,2,0.000946764
3,2018,4,2,0.009931655
4,2018,4,2,0.01000068
5,2018,4,2,0.005726971
6,2018,4,2,0.004176927
7,2018,4,2,0.00410153
8,2018,4,2,0.004477635
9,2018,4,2,0.004959084
10,2018,4,2,0.00539637
11,2018,4,2,0.005730589
12,2018,4,2,0.005954303
13,2018,4,2,0.006084902
14,2018,4,2,0.006147117
15,2018,4,2,0.006163943
16,2018,4,2,0.006163943
1,2019,4,2,0.0002638184
2,2019,4,2,0.003614703
3,2019,4,2,0.03781217
4,2019,4,2,0.0383391
5,2019,4,2,0.02210615
6,2019,4,2,0.01605457
7,2019,4,2,0.01558891
8,2019,4,2,0.01686678
9,2019,4,2,0.01858238
10,2019,4,2,0.02016495
11,2019,4,2,0.02138351
12,2019,4,2,0.02220217
13,2019,4,2,0.0226806
14,2019,4,2,0.02290796
15,2019,4,2,0.02296827
16,2019,4,2,0.02296827
1,2020,4,2,0.000192133
2,2020,4,2,0.002446593
3,2020,4,2,0.02509261
4,2020,4,2,0.02674497
5,2020,4,2,0.01626877
6,2020,4,2,0.01180809
7,2020,4,2,0.01103759
8,2020,4,2,0.01153208
9,2020,4,2,0.01241104
10,2020,4,2,0.01327706
11,2020,4,2,0.01396201
12,2020,4,2,0.01442832
13,2020,4,2,0.01470289
14,2020,4,2,0.01483408
15,2020,4,2,0.01486923
16,2020,4,2,0.01486923
1,2021,4,2,6.584307e-06
2,2021,4,2,8.814632e-05
3,2021,4,2,0.0009173441
4,2021,4,2,0.0009457234
5,2021,4,2,0.0005613861
6,2021,4,2,0.0004254473
7,2021,4,2,0.0004315819
8,2021,4,2,0.0004805893
9,2021,4,2,0.0005365903
10,2021,4,2,0.0005849098
11,2021,4,2,0.0006207683
12,2021,4,2,0.000644424
13,2021,4,2,0.0006582418
14,2021,4,2,0.0006650107
15,2021,4,2,0.000667162
16,2021,4,2,0.000667162
1,1972,1,3,0.001166968
2,1972,1,3,0.01626051
3,1972,1,3,0.1708247
4,1972,1,3,0.1713025
5,1972,1,3,0.09752541
6,1972,1,3,0.0708124
7,1972,1,3,0.06934969
8,1972,1,3,0.07560707
9,1972,1,3,0.08371154
10,1972,1,3,0.09111271
11,1972,1,3,0.09678733
12,1972,1,3,0.1005914
13,1972,1,3,0.1028116
14,1972,1,3,0.1038654
15,1972,1,3,0.1041438
