year,season,fishery,length,freq
1977,4,6,62,1
1977,4,6,64,0
1977,4,6,66,1
1977,4,6,68,0
1977,4,6,70,0
1977,4,6,72,0
1977,4,6,74,0
1977,4,6,76,0
1977,4,6,78,2
1977,4,6,80,0
1977,4,6,82,0
1977,4,6,84,0
1977,4,6,86,0
1977,4,6,88,0
1977,4,6,90,0
1977,4,6,92,0
1977,4,6,94,0
1977,4,6,96,0
1977,4,6,98,0
1977,4,6,100,0
1977,4,6,102,0
1977,4,6,104,0
1977,4,6,106,0
1977,4,6,108,0
1978,1,6,2,0
1978,1,6,4,0
1978,1,6,6,0
1978,1,6,8,0
1978,1,6,10,0
1978,1,6,12,0
1978,1,6,14,0
1978,1,6,16,0
1978,1,6,18,0
1978,1,6,20,0
1978,1,6,22,0
1978,1,6,24,0
1978,1,6,26,0
1978,1,6,28,0
1978,1,6,30,0
1978,1,6,32,0
1978,1,6,34,0
1978,1,6,36,0
1978,1,6,38,0
1978,1,6,40,0
1978,1,6,42,0
1978,1,6,44,0
1978,1,6,46,0
1978,1,6,48,0
1978,1,6,50,0
1978,1,6,52,0
1978,1,6,54,0
1978,1,6,56,0
1978,1,6,58,0
1978,1,6,60,0
1978,1,6,62,0
1978,1,6,64,1
1978,1,6,66,0
1978,1,6,68,0
1978,1,6,70,0
1978,1,6,72,0
1978,1,6,74,0
1978,1,6,76,0
1978,1,6,78,0
1978,1,6,80,0
1978,1,6,82,0
1978,1,6,84,0
1978,1,6,86,0
1978,1,6,88,0
1978,1,6,90,0
1978,1,6,92,0
1978,1,6,94,0
1978,1,6,96,0
1978,1,6,98,0
1978,1,6,100,0
1978,1,6,102,0
1978,1,6,104,0
1978,1,6,106,0
1978,1,6,108,0
1978,3,6,2,0
1978,3,6,4,0
1978,3,6,6,0
1978,3,6,8,0
1978,3,6,10,0
1978,3,6,12,0
1978,3,6,14,0
1978,3,6,16,0
1978,3,6,18,0
1978,3,6,20,0
1978,3,6,22,0
1978,3,6,24,0
1978,3,6,26,0
1978,3,6,28,0
1978,3,6,30,0
1978,3,6,32,0
1978,3,6,34,0
1978,3,6,36,0
1978,3,6,38,0
1978,3,6,40,0
1978,3,6,42,0
1978,3,6,44,0
1978,3,6,46,0
1978,3,6,48,1
1978,3,6,50,3
1978,3,6,52,1
1978,3,6,54,1
1978,3,6,56,0
1978,3,6,58,0
1978,3,6,60,0
1978,3,6,62,0
1978,3,6,64,0
1978,3,6,66,0
1978,3,6,68,0
1978,3,6,70,0
1978,3,6,72,0
1978,3,6,74,0
1978,3,6,76,0
1978,3,6,78,0
1978,3,6,80,0
1978,3,6,82,0
1978,3,6,84,0
1978,3,6,86,0
1978,3,6,88,0
1978,3,6,90,0
1978,3,6,92,0
1978,3,6,94,0
1978,3,6,96,0
1978,3,6,98,0
1978,3,6,100,0
1978,3,6,102,0
1978,3,6,104,0
1978,3,6,106,0
1978,3,6,108,0
1979,1,6,2,0
1979,1,6,4,0
1979,1,6,6,0
1979,1,6,8,0
1979,1,6,10,0
1979,1,6,12,0
1979,1,6,14,0
1979,1,6,16,0
1979,1,6,18,0
1979,1,6,20,0
1979,1,6,22,0
1979,1,6,24,0
1979,1,6,26,0
1979,1,6,28,0
1979,1,6,30,0
1979,1,6,32,0
1979,1,6,34,0
1979,1,6,36,0
1979,1,6,38,0
1979,1,6,40,0
1979,1,6,42,0
1979,1,6,44,0
1979,1,6,46,0
1979,1,6,48,0
1979,1,6,50,0
1979,1,6,52,0
1979,1,6,54,0
1979,1,6,56,0
1979,1,6,58,0
1979,1,6,60,0
1979,1,6,62,0
1979,1,6,64,0
1979,1,6,66,1
1979,1,6,68,1
1979,1,6,70,1
1979,1,6,72,0
1979,1,6,74,0
1979,1,6,76,2
1979,1,6,78,0
1979,1,6,80,0
1979,1,6,82,0
1979,1,6,84,0
1979,1,6,86,0
1979,1,6,88,0
1979,1,6,90,0
1979,1,6,92,0
1979,1,6,94,0
1979,1,6,96,0
1979,1,6,98,0
1979,1,6,100,0
1979,1,6,102,0
1979,1,6,104,0
1979,1,6,106,0
1979,1,6,108,0
1984,4,6,2,0
1984,4,6,4,0
1984,4,6,6,0
1984,4,6,8,0
1984,4,6,10,0
1984,4,6,12,0
1984,4,6,14,0
1984,4,6,16,0
1984,4,6,18,0
1984,4,6,20,0
1984,4,6,22,0
1984,4,6,24,0
1984,4,6,26,0
1984,4,6,28,0
1984,4,6,30,0
1984,4,6,32,0
1984,4,6,34,0
1984,4,6,36,0
1984,4,6,38,0
1984,4,6,40,0
1984,4,6,42,0
1984,4,6,44,0
1984,4,6,46,0
1984,4,6,48,0
1984,4,6,50,0
1984,4,6,52,0
1984,4,6,54,1
1984,4,6,56,0
1984,4,6,58,0
1984,4,6,60,1
1984,4,6,62,0
1984,4,6,64,0
1984,4,6,66,0
1984,4,6,68,0
1984,4,6,70,1
1984,4,6,72,0
1984,4,6,74,1
1984,4,6,76,1
1984,4,6,78,4
1984,4,6,80,1
1984,4,6,82,0
1984,4,6,84,1
1984,4,6,86,0
1984,4,6,88,0
1984,4,6,90,0
1984,4,6,92,0
1984,4,6,94,0
1984,4,6,96,0
1984,4,6,98,0
1984,4,6,100,0
1984,4,6,102,0
1984,4,6,104,0
1984,4,6,106,0
1984,4,6,108,0
1985,4,6,2,0
1985,4,6,4,0
1985,4,6,6,0
1985,4,6,8,0
1985,4,6,10,0
1985,4,6,12,0
1985,4,6,14,0
1985,4,6,16,0
1985,4,6,18,0
1985,4,6,20,0
1985,4,6,22,0
1985,4,6,24,0
1985,4,6,26,0
1985,4,6,28,0
1985,4,6,30,0
1985,4,6,32,0
1985,4,6,34,0
1985,4,6,36,0
1985,4,6,38,0
1985,4,6,40,0
1985,4,6,42,0
1985,4,6,44,0
1985,4,6,46,0
1985,4,6,48,0
1985,4,6,50,0
1985,4,6,52,0
1985,4,6,54,0
1985,4,6,56,0
1985,4,6,58,0
1985,4,6,60,1
1985,4,6,62,0
1985,4,6,64,2
1985,4,6,66,2
1985,4,6,68,2
1985,4,6,70,1
1985,4,6,72,2
1985,4,6,74,1
1985,4,6,76,1
1985,4,6,78,2
1985,4,6,80,3
1985,4,6,82,3
1985,4,6,84,1
1985,4,6,86,0
1985,4,6,88,0
1985,4,6,90,0
1985,4,6,92,0
1985,4,6,94,0
1985,4,6,96,0
1985,4,6,98,0
1985,4,6,100,0
1985,4,6,102,0
1985,4,6,104,0
1985,4,6,106,0
1985,4,6,108,0
1986,4,6,2,0
1986,4,6,4,0
1986,4,6,6,0
1986,4,6,8,0
1986,4,6,10,0
1986,4,6,12,0
1986,4,6,14,0
1986,4,6,16,0
1986,4,6,18,0
1986,4,6,20,0
1986,4,6,22,0
1986,4,6,24,0
1986,4,6,26,0
1986,4,6,28,0
1986,4,6,30,0
1986,4,6,32,0
1986,4,6,34,0
1986,4,6,36,0
1986,4,6,38,0
1986,4,6,40,0
1986,4,6,42,0
1986,4,6,44,0
1986,4,6,46,0
1986,4,6,48,0
1986,4,6,50,0
1986,4,6,52,0
1986,4,6,54,0
1986,4,6,56,0
1986,4,6,58,0
1986,4,6,60,0
1986,4,6,62,0
1986,4,6,64,0
1986,4,6,66,0
1986,4,6,68,0
1986,4,6,70,0
1986,4,6,72,0
1986,4,6,74,2
1986,4,6,76,0
1986,4,6,78,0
1986,4,6,80,0
1986,4,6,82,0
1986,4,6,84,0
1986,4,6,86,0
1986,4,6,88,0
1986,4,6,90,0
1986,4,6,92,0
1986,4,6,94,0
1986,4,6,96,0
1986,4,6,98,0
1986,4,6,100,0
1986,4,6,102,0
1986,4,6,104,0
1986,4,6,106,0
1986,4,6,108,0
1987,3,6,2,0
1987,3,6,4,0
1987,3,6,6,0
1987,3,6,8,0
1987,3,6,10,0
1987,3,6,12,0
1987,3,6,14,0
1987,3,6,16,0
1987,3,6,18,0
1987,3,6,20,0
1987,3,6,22,0
1987,3,6,24,0
1987,3,6,26,0
1987,3,6,28,0
1987,3,6,30,0
1987,3,6,32,0
1987,3,6,34,0
1987,3,6,36,0
1987,3,6,38,0
1987,3,6,40,0
1987,3,6,42,0
1987,3,6,44,0
1987,3,6,46,0
1987,3,6,48,0
1987,3,6,50,0
1987,3,6,52,0
1987,3,6,54,0
1987,3,6,56,0
1987,3,6,58,0
1987,3,6,60,1
1987,3,6,62,1
1987,3,6,64,0
1987,3,6,66,0
1987,3,6,68,0
1987,3,6,70,0
1987,3,6,72,0
1987,3,6,74,1
1987,3,6,76,0
1987,3,6,78,0
1987,3,6,80,0
1987,3,6,82,0
1987,3,6,84,1
1987,3,6,86,0
1987,3,6,88,0
1987,3,6,90,0
1987,3,6,92,0
1987,3,6,94,0
1987,3,6,96,0
1987,3,6,98,0
1987,3,6,100,0
1987,3,6,102,0
1987,3,6,104,0
1987,3,6,106,0
1987,3,6,108,0
1988,3,6,2,0
1988,3,6,4,0
1988,3,6,6,0
1988,3,6,8,0
1988,3,6,10,0
1988,3,6,12,0
1988,3,6,14,0
1988,3,6,16,0
1988,3,6,18,0
1988,3,6,20,0
1988,3,6,22,0
1988,3,6,24,0
1988,3,6,26,0
1988,3,6,28,0
1988,3,6,30,0
1988,3,6,32,0
1988,3,6,34,0
1988,3,6,36,0
1988,3,6,38,0
1988,3,6,40,0
1988,3,6,42,0
1988,3,6,44,0
1988,3,6,46,0
1988,3,6,48,0
1988,3,6,50,0
1988,3,6,52,0
1988,3,6,54,0
1988,3,6,56,0
1988,3,6,58,0
1988,3,6,60,0
1988,3,6,62,0
1988,3,6,64,0
1988,3,6,66,0
1988,3,6,68,0
1988,3,6,70,0
1988,3,6,72,0
1988,3,6,74,0
1988,3,6,76,0
1988,3,6,78,0
1988,3,6,80,2
1988,3,6,82,0
1988,3,6,84,0
1988,3,6,86,0
1988,3,6,88,0
1988,3,6,90,0
1988,3,6,92,0
1988,3,6,94,0
1988,3,6,96,0
1988,3,6,98,0
1988,3,6,100,0
1988,3,6,102,0
1988,3,6,104,0
1988,3,6,106,0
1988,3,6,108,0
1988,4,6,2,0
1988,4,6,4,0
1988,4,6,6,0
1988,4,6,8,0
1988,4,6,10,0
1988,4,6,12,0
1988,4,6,14,0
1988,4,6,16,0
1988,4,6,18,0
1988,4,6,20,1
1988,4,6,22,0
1988,4,6,24,0
1988,4,6,26,0
1988,4,6,28,0
1988,4,6,30,0
1988,4,6,32,0
1988,4,6,34,0
1988,4,6,36,0
1988,4,6,38,0
1988,4,6,40,0
1988,4,6,42,0
1988,4,6,44,0
1988,4,6,46,0
1988,4,6,48,0
1988,4,6,50,0
1988,4,6,52,0
1988,4,6,54,0
1988,4,6,56,0
1988,4,6,58,0
1988,4,6,60,1
1988,4,6,62,1
1988,4,6,64,1
1988,4,6,66,0
1988,4,6,68,0
1988,4,6,70,0
1988,4,6,72,0
1988,4,6,74,1
1988,4,6,76,1
1988,4,6,78,2
1988,4,6,80,4
1988,4,6,82,5
1988,4,6,84,5
1988,4,6,86,0
1988,4,6,88,0
1988,4,6,90,0
1988,4,6,92,0
1988,4,6,94,0
1988,4,6,96,0
1988,4,6,98,0
1988,4,6,100,0
1988,4,6,102,0
1988,4,6,104,0
1988,4,6,106,0
1988,4,6,108,0
1991,3,6,2,0
1991,3,6,4,0
1991,3,6,6,0
1991,3,6,8,0
1991,3,6,10,0
1991,3,6,12,0
1991,3,6,14,0
1991,3,6,16,0
1991,3,6,18,0
1991,3,6,20,0
1991,3,6,22,0
1991,3,6,24,0
1991,3,6,26,0
1991,3,6,28,0
1991,3,6,30,0
1991,3,6,32,0
1991,3,6,34,0
1991,3,6,36,0
1991,3,6,38,0
1991,3,6,40,0
1991,3,6,42,0
1991,3,6,44,0
1991,3,6,46,0
1991,3,6,48,0
1991,3,6,50,0
1991,3,6,52,0
1991,3,6,54,0
1991,3,6,56,0
1991,3,6,58,0
1991,3,6,60,0
1991,3,6,62,0
1991,3,6,64,0
1991,3,6,66,0
1991,3,6,68,0
1991,3,6,70,3
1991,3,6,72,1
1991,3,6,74,1
1991,3,6,76,0
1991,3,6,78,0
1991,3,6,80,1
1991,3,6,82,1
1991,3,6,84,0
1991,3,6,86,0
1991,3,6,88,0
1991,3,6,90,0
1991,3,6,92,0
1991,3,6,94,0
1991,3,6,96,0
1991,3,6,98,0
1991,3,6,100,0
1991,3,6,102,0
1991,3,6,104,0
1991,3,6,106,0
1991,3,6,108,0
1991,4,6,2,0
1991,4,6,4,0
1991,4,6,6,0
1991,4,6,8,0
1991,4,6,10,0
1991,4,6,12,0
1991,4,6,14,0
1991,4,6,16,0
1991,4,6,18,0
1991,4,6,20,0
1991,4,6,22,0
1991,4,6,24,0
1991,4,6,26,0
1991,4,6,28,0
1991,4,6,30,0
1991,4,6,32,0
1991,4,6,34,0
1991,4,6,36,0
1991,4,6,38,0
1991,4,6,40,0
1991,4,6,42,0
1991,4,6,44,0
1991,4,6,46,0
1991,4,6,48,0
1991,4,6,50,0
1991,4,6,52,0
1991,4,6,54,0
1991,4,6,56,0
1991,4,6,58,0
1991,4,6,60,0
1991,4,6,62,0
1991,4,6,64,0
1991,4,6,66,0
1991,4,6,68,0
1991,4,6,70,0
1991,4,6,72,1
1991,4,6,74,0
1991,4,6,76,0
1991,4,6,78,0
1991,4,6,80,3
1991,4,6,82,3
1991,4,6,84,0
1991,4,6,86,0
1991,4,6,88,0
1991,4,6,90,0
1991,4,6,92,0
1991,4,6,94,0
1991,4,6,96,0
1991,4,6,98,0
1991,4,6,100,0
1991,4,6,102,0
1991,4,6,104,0
1991,4,6,106,0
1991,4,6,108,0
1992,4,6,2,0
1992,4,6,4,0
1992,4,6,6,0
1992,4,6,8,0
1992,4,6,10,0
1992,4,6,12,0
1992,4,6,14,0
1992,4,6,16,0
1992,4,6,18,0
1992,4,6,20,0
1992,4,6,22,0
1992,4,6,24,0
1992,4,6,26,0
1992,4,6,28,0
1992,4,6,30,0
1992,4,6,32,0
1992,4,6,34,0
1992,4,6,36,0
1992,4,6,38,0
1992,4,6,40,0
1992,4,6,42,0
1992,4,6,44,0
1992,4,6,46,0
1992,4,6,48,0
1992,4,6,50,0
1992,4,6,52,0
1992,4,6,54,0
1992,4,6,56,1
1992,4,6,58,0
1992,4,6,60,0
1992,4,6,62,0
1992,4,6,64,1
1992,4,6,66,1
1992,4,6,68,1
1992,4,6,70,0
1992,4,6,72,0
1992,4,6,74,3
1992,4,6,76,3
1992,4,6,78,4
1992,4,6,80,2
1992,4,6,82,2
1992,4,6,84,0
1992,4,6,86,0
1992,4,6,88,0
1992,4,6,90,0
1992,4,6,92,0
1992,4,6,94,0
1992,4,6,96,0
1992,4,6,98,0
1992,4,6,100,0
1992,4,6,102,0
1992,4,6,104,0
1992,4,6,106,0
1992,4,6,108,0
1993,4,6,2,0
1993,4,6,4,0
1993,4,6,6,0
1993,4,6,8,0
1993,4,6,10,0
1993,4,6,12,0
1993,4,6,14,0
1993,4,6,16,0
1993,4,6,18,0
1993,4,6,20,0
1993,4,6,22,0
1993,4,6,24,0
1993,4,6,26,0
1993,4,6,28,0
1993,4,6,30,0
1993,4,6,32,0
1993,4,6,34,0
1993,4,6,36,0
1993,4,6,38,0
1993,4,6,40,0
1993,4,6,42,0
1993,4,6,44,0
1993,4,6,46,0
1993,4,6,48,0
1993,4,6,50,0
1993,4,6,52,0
1993,4,6,54,0
1993,4,6,56,0
1993,4,6,58,0
1993,4,6,60,0
1993,4,6,62,1
1993,4,6,64,0
1993,4,6,66,1
1993,4,6,68,4
1993,4,6,70,4
1993,4,6,72,9
1993,4,6,74,6
1993,4,6,76,0
1993,4,6,78,1
1993,4,6,80,0
1993,4,6,82,1
1993,4,6,84,0
1993,4,6,86,0
1993,4,6,88,0
1993,4,6,90,0
1993,4,6,92,0
1993,4,6,94,0
1993,4,6,96,0
1993,4,6,98,0
1993,4,6,100,0
1993,4,6,102,0
1993,4,6,104,0
1993,4,6,106,0
1993,4,6,108,0
1995,4,6,2,0
1995,4,6,4,0
1995,4,6,6,0
1995,4,6,8,0
1995,4,6,10,0
1995,4,6,12,0
1995,4,6,14,0
1995,4,6,16,0
1995,4,6,18,0
1995,4,6,20,0
1995,4,6,22,0
1995,4,6,24,0
1995,4,6,26,0
1995,4,6,28,0
1995,4,6,30,0
1995,4,6,32,0
1995,4,6,34,0
1995,4,6,36,0
1995,4,6,38,0
1995,4,6,40,0
1995,4,6,42,0
1995,4,6,44,0
1995,4,6,46,0
1995,4,6,48,0
1995,4,6,50,0
1995,4,6,52,0
1995,4,6,54,0
1995,4,6,56,0
1995,4,6,58,0
1995,4,6,60,0
1995,4,6,62,1
1995,4,6,64,1
1995,4,6,66,0
1995,4,6,68,0
1995,4,6,70,1
1995,4,6,72,0
1995,4,6,74,0
1995,4,6,76,0
1995,4,6,78,0
1995,4,6,80,0
1995,4,6,82,0
1995,4,6,84,0
1995,4,6,86,0
1995,4,6,88,0
1995,4,6,90,0
1995,4,6,92,0
1995,4,6,94,0
1995,4,6,96,0
1995,4,6,98,0
1995,4,6,100,0
1995,4,6,102,0
1995,4,6,104,0
1995,4,6,106,0
1995,4,6,108,0
1996,3,6,2,0
1996,3,6,4,0
1996,3,6,6,0
1996,3,6,8,0
1996,3,6,10,0
1996,3,6,12,0
1996,3,6,14,0
1996,3,6,16,0
1996,3,6,18,0
1996,3,6,20,0
1996,3,6,22,0
1996,3,6,24,0
1996,3,6,26,0
1996,3,6,28,0
1996,3,6,30,0
1996,3,6,32,0
1996,3,6,34,0
1996,3,6,36,0
1996,3,6,38,0
1996,3,6,40,0
1996,3,6,42,0
1996,3,6,44,0
1996,3,6,46,0
1996,3,6,48,0
1996,3,6,50,0
1996,3,6,52,0
1996,3,6,54,0
1996,3,6,56,0
1996,3,6,58,0
1996,3,6,60,1
1996,3,6,62,0
1996,3,6,64,0
1996,3,6,66,0
1996,3,6,68,0
1996,3,6,70,0
1996,3,6,72,0
1996,3,6,74,0
1996,3,6,76,0
1996,3,6,78,0
1996,3,6,80,0
1996,3,6,82,0
1996,3,6,84,0
1996,3,6,86,1
1996,3,6,88,0
1996,3,6,90,0
1996,3,6,92,0
1996,3,6,94,0
1996,3,6,96,0
1996,3,6,98,0
1996,3,6,100,0
1996,3,6,102,0
1996,3,6,104,0
1996,3,6,106,0
1996,3,6,108,0
1996,4,6,2,0
1996,4,6,4,0
1996,4,6,6,0
1996,4,6,8,0
1996,4,6,10,0
1996,4,6,12,0
1996,4,6,14,0
1996,4,6,16,0
1996,4,6,18,0
1996,4,6,20,0
1996,4,6,22,0
1996,4,6,24,0
1996,4,6,26,0
1996,4,6,28,0
1996,4,6,30,0
1996,4,6,32,0
1996,4,6,34,0
1996,4,6,36,0
1996,4,6,38,0
1996,4,6,40,0
1996,4,6,42,0
1996,4,6,44,0
1996,4,6,46,0
1996,4,6,48,0
1996,4,6,50,0
1996,4,6,52,0
1996,4,6,54,0
1996,4,6,56,0
1996,4,6,58,0
1996,4,6,60,0
1996,4,6,62,0
1996,4,6,64,0
1996,4,6,66,0
1996,4,6,68,0
1996,4,6,70,0
1996,4,6,72,1
1996,4,6,74,2
1996,4,6,76,0
1996,4,6,78,1
1996,4,6,80,1
1996,4,6,82,0
1996,4,6,84,0
1996,4,6,86,0
1996,4,6,88,0
1996,4,6,90,0
1996,4,6,92,0
1996,4,6,94,0
1996,4,6,96,0
1996,4,6,98,0
1996,4,6,100,0
1996,4,6,102,0
1996,4,6,104,0
1996,4,6,106,0
1996,4,6,108,0
1997,3,6,2,0
1997,3,6,4,0
1997,3,6,6,0
1997,3,6,8,0
1997,3,6,10,0
1997,3,6,12,0
1997,3,6,14,0
1997,3,6,16,0
1997,3,6,18,0
1997,3,6,20,0
1997,3,6,22,0
1997,3,6,24,0
1997,3,6,26,0
1997,3,6,28,0
1997,3,6,30,0
1997,3,6,32,0
1997,3,6,34,0
1997,3,6,36,0
1997,3,6,38,0
1997,3,6,40,0
1997,3,6,42,0
1997,3,6,44,0
1997,3,6,46,0
1997,3,6,48,0
1997,3,6,50,0
1997,3,6,52,0
1997,3,6,54,0
1997,3,6,56,0
1997,3,6,58,1
1997,3,6,60,0
1997,3,6,62,1
1997,3,6,64,0
1997,3,6,66,1
1997,3,6,68,2
1997,3,6,70,3
1997,3,6,72,7
1997,3,6,74,3
1997,3,6,76,3
1997,3,6,78,3
1997,3,6,80,1
1997,3,6,82,0
1997,3,6,84,0
1997,3,6,86,0
1997,3,6,88,0
1997,3,6,90,0
1997,3,6,92,0
1997,3,6,94,0
1997,3,6,96,0
1997,3,6,98,0
1997,3,6,100,0
1997,3,6,102,0
1997,3,6,104,0
1997,3,6,106,0
1997,3,6,108,0
1997,4,6,2,0
1997,4,6,4,0
1997,4,6,6,0
1997,4,6,8,0
1997,4,6,10,0
1997,4,6,12,0
1997,4,6,14,0
1997,4,6,16,0
1997,4,6,18,0
1997,4,6,20,0
1997,4,6,22,0
1997,4,6,24,0
1997,4,6,26,0
1997,4,6,28,0
1997,4,6,30,0
1997,4,6,32,0
1997,4,6,34,0
1997,4,6,36,0
1997,4,6,38,0
1997,4,6,40,0
1997,4,6,42,0
1997,4,6,44,0
1997,4,6,46,0
1997,4,6,48,0
1997,4,6,50,0
1997,4,6,52,0
1997,4,6,54,0
1997,4,6,56,0
1997,4,6,58,2
1997,4,6,60,1
1997,4,6,62,0
1997,4,6,64,1
1997,4,6,66,4
1997,4,6,68,2
1997,4,6,70,14
1997,4,6,72,15
1997,4,6,74,9
1997,4,6,76,5
1997,4,6,78,3
1997,4,6,80,2
1997,4,6,82,1
1997,4,6,84,1
1997,4,6,86,0
1997,4,6,88,0
1997,4,6,90,0
1997,4,6,92,0
1997,4,6,94,0
1997,4,6,96,0
1997,4,6,98,0
1997,4,6,100,0
1997,4,6,102,0
1997,4,6,104,0
1997,4,6,106,0
1997,4,6,108,0
1998,3,6,2,0
1998,3,6,4,0
1998,3,6,6,0
1998,3,6,8,0
1998,3,6,10,0
1998,3,6,12,0
1998,3,6,14,0
1998,3,6,16,0
1998,3,6,18,0
1998,3,6,20,0
1998,3,6,22,0
1998,3,6,24,0
1998,3,6,26,0
1998,3,6,28,0
1998,3,6,30,0
1998,3,6,32,0
1998,3,6,34,0
1998,3,6,36,0
1998,3,6,38,0
1998,3,6,40,0
1998,3,6,42,0
1998,3,6,44,0
1998,3,6,46,0
1998,3,6,48,1
1998,3,6,50,0
1998,3,6,52,0
1998,3,6,54,0
1998,3,6,56,0
1998,3,6,58,0
1998,3,6,60,1
1998,3,6,62,1
1998,3,6,64,0
1998,3,6,66,0
1998,3,6,68,0
1998,3,6,70,1
1998,3,6,72,0
1998,3,6,74,1
1998,3,6,76,3
1998,3,6,78,0
1998,3,6,80,0
1998,3,6,82,0
1998,3,6,84,0
1998,3,6,86,0
1998,3,6,88,0
1998,3,6,90,0
1998,3,6,92,0
1998,3,6,94,0
1998,3,6,96,0
1998,3,6,98,0
1998,3,6,100,0
1998,3,6,102,0
1998,3,6,104,0
1998,3,6,106,0
1998,3,6,108,0
1998,4,6,2,0
1998,4,6,4,0
1998,4,6,6,0
1998,4,6,8,0
1998,4,6,10,0
1998,4,6,12,0
1998,4,6,14,0
1998,4,6,16,0
1998,4,6,18,0
1998,4,6,20,0
1998,4,6,22,0
1998,4,6,24,0
1998,4,6,26,0
1998,4,6,28,0
1998,4,6,30,0
1998,4,6,32,0
1998,4,6,34,0
1998,4,6,36,0
1998,4,6,38,0
1998,4,6,40,0
1998,4,6,42,0
1998,4,6,44,0
1998,4,6,46,0
1998,4,6,48,0
1998,4,6,50,0
1998,4,6,52,1
1998,4,6,54,0
1998,4,6,56,0
1998,4,6,58,0
1998,4,6,60,1
1998,4,6,62,0
1998,4,6,64,0
1998,4,6,66,0
1998,4,6,68,0
1998,4,6,70,0
1998,4,6,72,1
1998,4,6,74,0
1998,4,6,76,0
1998,4,6,78,0
1998,4,6,80,1
1998,4,6,82,0
1998,4,6,84,0
1998,4,6,86,0
1998,4,6,88,0
1998,4,6,90,0
1998,4,6,92,1
1998,4,6,94,0
1998,4,6,96,0
1998,4,6,98,0
1998,4,6,100,0
1998,4,6,102,0
1998,4,6,104,0
1998,4,6,106,0
1998,4,6,108,0
1999,2,6,2,0
1999,2,6,4,0
1999,2,6,6,0
1999,2,6,8,0
1999,2,6,10,0
1999,2,6,12,0
1999,2,6,14,0
1999,2,6,16,0
1999,2,6,18,0
1999,2,6,20,0
1999,2,6,22,0
1999,2,6,24,0
1999,2,6,26,0
1999,2,6,28,0
1999,2,6,30,0
1999,2,6,32,0
1999,2,6,34,0
1999,2,6,36,0
1999,2,6,38,0
1999,2,6,40,0
1999,2,6,42,0
1999,2,6,44,0
1999,2,6,46,0
1999,2,6,48,0
1999,2,6,50,0
1999,2,6,52,0
1999,2,6,54,0
1999,2,6,56,0
1999,2,6,58,0
1999,2,6,60,0
1999,2,6,62,0
1999,2,6,64,0
1999,2,6,66,0
1999,2,6,68,0
1999,2,6,70,0
1999,2,6,72,0
1999,2,6,74,0
1999,2,6,76,0
1999,2,6,78,1
1999,2,6,80,0
1999,2,6,82,0
1999,2,6,84,0
1999,2,6,86,0
1999,2,6,88,0
1999,2,6,90,0
1999,2,6,92,0
1999,2,6,94,0
1999,2,6,96,0
1999,2,6,98,0
1999,2,6,100,0
1999,2,6,102,0
1999,2,6,104,0
1999,2,6,106,0
1999,2,6,108,0
1999,3,6,2,0
1999,3,6,4,0
1999,3,6,6,0
1999,3,6,8,0
1999,3,6,10,0
1999,3,6,12,0
1999,3,6,14,0
1999,3,6,16,0
1999,3,6,18,0
1999,3,6,20,0
1999,3,6,22,0
1999,3,6,24,0
1999,3,6,26,0
1999,3,6,28,0
1999,3,6,30,0
1999,3,6,32,0
1999,3,6,34,0
1999,3,6,36,0
1999,3,6,38,0
1999,3,6,40,0
1999,3,6,42,0
1999,3,6,44,0
1999,3,6,46,0
1999,3,6,48,0
1999,3,6,50,0
1999,3,6,52,0
1999,3,6,54,0
1999,3,6,56,0
1999,3,6,58,0
1999,3,6,60,0
1999,3,6,62,0
1999,3,6,64,0
1999,3,6,66,0
1999,3,6,68,1
1999,3,6,70,0
1999,3,6,72,0
1999,3,6,74,0
1999,3,6,76,0
1999,3,6,78,0
1999,3,6,80,0
1999,3,6,82,0
1999,3,6,84,0
1999,3,6,86,0
1999,3,6,88,0
1999,3,6,90,1
1999,3,6,92,0
1999,3,6,94,0
1999,3,6,96,0
1999,3,6,98,0
1999,3,6,100,0
1999,3,6,102,0
1999,3,6,104,0
1999,3,6,106,0
1999,3,6,108,0
1999,4,6,2,0
1999,4,6,4,0
1999,4,6,6,0
1999,4,6,8,0
1999,4,6,10,0
1999,4,6,12,0
1999,4,6,14,0
1999,4,6,16,0
1999,4,6,18,0
1999,4,6,20,0
1999,4,6,22,0
1999,4,6,24,0
1999,4,6,26,0
1999,4,6,28,0
1999,4,6,30,0
1999,4,6,32,0
1999,4,6,34,0
1999,4,6,36,0
1999,4,6,38,0
1999,4,6,40,0
1999,4,6,42,0
1999,4,6,44,0
1999,4,6,46,0
1999,4,6,48,0
1999,4,6,50,1
1999,4,6,52,0
1999,4,6,54,1
1999,4,6,56,0
1999,4,6,58,0
1999,4,6,60,0
1999,4,6,62,0
1999,4,6,64,0
1999,4,6,66,0
1999,4,6,68,1
1999,4,6,70,0
1999,4,6,72,1
1999,4,6,74,0
1999,4,6,76,0
1999,4,6,78,1
1999,4,6,80,1
1999,4,6,82,0
1999,4,6,84,0
1999,4,6,86,0
1999,4,6,88,0
1999,4,6,90,0
1999,4,6,92,0
1999,4,6,94,0
1999,4,6,96,0
1999,4,6,98,0
1999,4,6,100,0
1999,4,6,102,0
1999,4,6,104,0
1999,4,6,106,0
1999,4,6,108,0
2000,3,6,2,0
2000,3,6,4,0
2000,3,6,6,0
2000,3,6,8,0
2000,3,6,10,0
